path,category,subcategory,production_required,research_required,test_required,referenced,reference_count,runtime_dependency,model_dependency,safe_remove_candidate,group,confidence,reason
frontend/src/components/analytics/WeeklySummaryCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (WeeklySummaryCard.jsx).
frontend/src/components/analytics/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/components/dashboard/AICoachPreviewCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,4,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AICoachPreviewCard.jsx).
frontend/src/components/dashboard/DailyChallengeCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (DailyChallengeCard.jsx).
frontend/src/components/dashboard/DashboardAnalytics.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (DashboardAnalytics.jsx).
frontend/src/components/dashboard/ExtensionStatusCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ExtensionStatusCard.jsx).
frontend/src/components/dashboard/FocusSessionCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusSessionCard.jsx).
frontend/src/components/dashboard/HeroSection.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (HeroSection.jsx).
frontend/src/components/dashboard/LeaderboardWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (LeaderboardWidget.jsx).
frontend/src/components/dashboard/MLIntelligenceSummaryWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MLIntelligenceSummaryWidget.jsx).
frontend/src/components/dashboard/OverallProgress.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (OverallProgress.jsx).
frontend/src/components/dashboard/QuickActions.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (QuickActions.jsx).
frontend/src/components/dashboard/QuickAnalyticsCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (QuickAnalyticsCard.jsx).
frontend/src/components/dashboard/RecentAchievementsWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (RecentAchievementsWidget.jsx).
frontend/src/components/dashboard/RecentNotificationsWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (RecentNotificationsWidget.jsx).
frontend/src/components/dashboard/RecentSkills.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (RecentSkills.jsx).
frontend/src/components/dashboard/StatCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (StatCard.jsx).
frontend/src/components/dashboard/XPCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (XPCard.jsx).
frontend/src/components/dashboard/analytics/AIInsights.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AIInsights.jsx).
frontend/src/components/dashboard/analytics/CategoryChart.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (CategoryChart.jsx).
frontend/src/components/dashboard/analytics/HourlyProductivityChart.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (HourlyProductivityChart.jsx).
frontend/src/components/dashboard/analytics/ProcrastinationCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProcrastinationCard.jsx).
frontend/src/components/dashboard/analytics/ProductivityPieChart.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProductivityPieChart.jsx).
frontend/src/components/dashboard/analytics/StudyVsDistractChart.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (StudyVsDistractChart.jsx).
frontend/src/components/dashboard/analytics/TopWebsites.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (TopWebsites.jsx).
frontend/src/components/dashboard/analytics/WeeklyTrendChart.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (WeeklyTrendChart.jsx).
frontend/src/components/focus/AIFocusPreviewCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AIFocusPreviewCard.jsx).
frontend/src/components/focus/BreakTimerCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (BreakTimerCard.jsx).
frontend/src/components/focus/FocusAchievementsWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusAchievementsWidget.jsx).
frontend/src/components/focus/FocusControls.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusControls.jsx).
frontend/src/components/focus/FocusHero.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusHero.jsx).
frontend/src/components/focus/FocusInsightsWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusInsightsWidget.jsx).
frontend/src/components/focus/FocusStats.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusStats.jsx).
frontend/src/components/focus/FocusTimer.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusTimer.jsx).
frontend/src/components/focus/SessionHistory.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SessionHistory.jsx).
frontend/src/components/focus/WeeklyFocusChart.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (WeeklyFocusChart.jsx).
frontend/src/components/focus/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/components/heatmap/Heatmap.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Heatmap.jsx).
frontend/src/components/heatmap/HeatmapCell.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (HeatmapCell.jsx).
frontend/src/components/heatmap/HeatmapLegend.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (HeatmapLegend.jsx).
frontend/src/components/heatmap/index.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.jsx).
frontend/src/components/layout/AppLayout.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AppLayout.jsx).
frontend/src/components/layout/Sidebar.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Sidebar.jsx).
frontend/src/components/layout/TopNavbar.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (TopNavbar.jsx).
frontend/src/components/milestones/MilestoneCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MilestoneCard.jsx).
frontend/src/components/milestones/MilestoneProgress.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MilestoneProgress.jsx).
frontend/src/components/milestones/MilestoneTimeline.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MilestoneTimeline.jsx).
frontend/src/components/milestones/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/components/notifications/NotificationBell.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (NotificationBell.jsx).
frontend/src/components/notifications/NotificationDropdown.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (NotificationDropdown.jsx).
frontend/src/components/notifications/NotificationItem.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (NotificationItem.jsx).
frontend/src/components/notifications/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/components/profile/Avatar.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Avatar.jsx).
frontend/src/components/profile/ProfileForm.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProfileForm.jsx).
frontend/src/components/reports/AIReportCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AIReportCard.jsx).
frontend/src/components/reports/AIReportPreviewCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AIReportPreviewCard.jsx).
frontend/src/components/reports/AchievementSummaryWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AchievementSummaryWidget.jsx).
frontend/src/components/reports/DownloadReportButton.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (DownloadReportButton.jsx).
frontend/src/components/reports/ExportCenterWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ExportCenterWidget.jsx).
frontend/src/components/reports/LearningTimelineWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (LearningTimelineWidget.jsx).
frontend/src/components/reports/MonthlyReportCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MonthlyReportCard.jsx).
frontend/src/components/reports/MonthlyReviewCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MonthlyReviewCard.jsx).
frontend/src/components/reports/ReportHistoryWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ReportHistoryWidget.jsx).
frontend/src/components/reports/ReportSummaryCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ReportSummaryCard.jsx).
frontend/src/components/reports/ReportSummaryCards.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ReportSummaryCards.jsx).
frontend/src/components/reports/ReportsHero.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ReportsHero.jsx).
frontend/src/components/reports/SkillProgressCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillProgressCard.jsx).
frontend/src/components/reports/SkillProgressReportCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillProgressReportCard.jsx).
frontend/src/components/reports/StudyPerformanceCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (StudyPerformanceCard.jsx).
frontend/src/components/reports/WeeklyReportCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (WeeklyReportCard.jsx).
frontend/src/components/reports/WeeklyReviewCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (WeeklyReviewCard.jsx).
frontend/src/components/reports/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/components/settings/AiTelemetryTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AiTelemetryTab.jsx).
frontend/src/components/settings/ExtensionTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ExtensionTab.jsx).
frontend/src/components/settings/NotificationsTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (NotificationsTab.jsx).
frontend/src/components/settings/ProfileAccountTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProfileAccountTab.jsx).
frontend/src/components/settings/SecurityDataTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SecurityDataTab.jsx).
frontend/src/components/settings/SettingsHero.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SettingsHero.jsx).
frontend/src/components/settings/StudyPreferencesTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (StudyPreferencesTab.jsx).
frontend/src/components/settings/SubscriptionTab.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SubscriptionTab.jsx).
frontend/src/components/settings/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/components/skills/AISuggestionCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AISuggestionCard.jsx).
frontend/src/components/skills/AddSkillModal.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AddSkillModal.jsx).
frontend/src/components/skills/CategoryBadge.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (CategoryBadge.jsx).
frontend/src/components/skills/DeleteSkillModal.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (DeleteSkillModal.jsx).
frontend/src/components/skills/EditSkillModal.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (EditSkillModal.jsx).
frontend/src/components/skills/EmptySkills.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (EmptySkills.jsx).
frontend/src/components/skills/LearningInsightsWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (LearningInsightsWidget.jsx).
frontend/src/components/skills/SkillCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,4,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillCard.jsx).
frontend/src/components/skills/SkillDetailsModal.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillDetailsModal.jsx).
frontend/src/components/skills/SkillList.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillList.jsx).
frontend/src/components/skills/SkillProgress.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillProgress.jsx).
frontend/src/components/skills/SkillsFilterBar.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillsFilterBar.jsx).
frontend/src/components/skills/SkillsHero.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SkillsHero.jsx).
frontend/src/components/ui/Badge.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,6,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Badge.jsx).
frontend/src/components/ui/Button.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Button.jsx).
frontend/src/components/ui/Card.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,15,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Card.jsx).
frontend/src/components/ui/EmptyState.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (EmptyState.jsx).
frontend/src/components/ui/LoadingSpinner.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (LoadingSpinner.jsx).
frontend/src/components/ui/Modal.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Modal.jsx).
frontend/src/components/ui/Progress.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,11,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Progress.jsx).
frontend/src/components/ui/SectionHeader.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (SectionHeader.jsx).
frontend/src/components/ui/StatCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (StatCard.jsx).
frontend/src/components/ui/Toast.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (Toast.jsx).
frontend/src/components/ui/index.js,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (index.js).
frontend/src/context/AuthContext.jsx,A. PRODUCTION FRONTEND CODE,React State Context,YES,NO,NO,YES,6,React Component Tree (AuthContext / ToastContext),None,NO,GROUP A — MUST KEEP,HIGH,React global context provider managing shared state across the application (AuthContext.jsx).
frontend/src/context/AuthProvider.jsx,A. PRODUCTION FRONTEND CODE,React State Context,YES,NO,NO,YES,3,React Component Tree (AuthContext / ToastContext),None,NO,GROUP A — MUST KEEP,HIGH,React global context provider managing shared state across the application (AuthProvider.jsx).
